"id","year","title","editor","url","tags","cover","isbn","numberOfPages","description","pdf","worldcat","publisher","exhibition"
"1426","2010","YoHa: Coal Fired Computers (300,000,000 Computers – 318,000 Black Lungs)","","https://monoskop.org/log/?p=1426","coal, computing, critique, history of technology, industry, technology","http://idea13.org/wp-content/uploads/2010/03/cfc.jpg","","","","https://monoskop.org/images/2/23/YoHa_Coal_Fired_Computers_300000000_Computers_318000_Black_Lungs.pdf","","",""
"1229","2007","AltArt Foundation: Bare Share. Culture of File Sharing in Romania","","https://monoskop.org/log/?p=1229","filesharing, network culture, p2p, romania, software","http://4.bp.blogspot.com/_zD0NTtY0wBg/RzjNtbKs0MI/AAAAAAAAAAU/3QY3xVOZQUE/s320/_the_vault_02_.jpg","","","","http://sharebee.com/41ccfe97","","",""
"1227","2009","AltArt Foundation: E-Tribal Art","","https://monoskop.org/log/?p=1227","art, e-tribes, global village, media","http://t-m-a.de/wordpress/wp-content/uploads/wpsc/product_images/091204_Etribe.jpg","","","","http://sharebee.com/953668c8","","",""
"1125","2001","Robert Adrian X","Kunsthalle Wien, Lucas Gehrmann, and Gerald Matt","https://monoskop.org/log/?p=1125","art, media art, network art, radio art","https://monoskop.org/images/1/11/Robert_Adrian_X_2001.jpg","","152","","https://monoskop.org/images/f/ff/Robert_Adrian_X_2001.pdf","","Kunsthalle Wien, 2001",""
"1114","1956","This Is Tomorrow","Theo Grosby","https://monoskop.org/log/?p=1114","1950s, architecture, art, art history, exhibition, pop art, united kingdom","http://www.thisistomorrow2.com/images/cat_1956/cat_web/images/000TT-1956.jpg","","","_This Is Tomorrow_ was a seminal art exhibition in August 1956 at London’s Whitechapel Art Gallery, facilitated by curator Bryan Robertson. The core of the exhibition was the ICA Independent Group.\n\nIt has become an iconic exhibition notable not only for the arrival of the naming of Pop Art but also as a captured moment for the multi-disciplinary merging of the disciplines of art and architecture.\n\nThe exhibition included artists, architects, musicians and graphic designers working together in 12 teams—an example of multi-disciplinary collaboration that was still unusual. Each group took as their starting point the human senses and the theme of habitation.\n\nThe exhibition catalogue featured essays by Reyner Banham and Lawrence Alloway. McHale wrote the text for the page Are they Cultured? and it was intended to be featured with the McHale designed collage that got mispaginated in the catalogue.","","","",""
"967","1987","Gábor Bódy, 1946-1985: A Presentation of His Work","","https://monoskop.org/log/?p=967","cinema, experimental film, film, film history, hungary, video, video art","https://monoskop.org/images/3/37/Gabor_Body_1946-1985_A_Presentation_of_His_Work_1987.jpg","","335","","http://www.c3.hu/collection/videomuveszet/gabor_body/download/BODY_GABOR_1946-1985_KATALOGUS_web.pdf","","Műcsarnok, Budapest, 1987",""
"712","2003","Art, Lies and Videotape: Exposing Performance","Adrian George","https://monoskop.org/log/?p=712","art history, performance, performance art","https://monoskop.org/images/d/de/Art_Lies_and_Videotape_Exposing_Performance_2003.jpg","9781854375377","91","","https://monoskop.org/images/7/7b/Art_Lies_and_Videotape_Exposing_Performance_2003.pdf","","Tate Liverpool, Liverpool, with Tate Publishing, London, 2003","http://www.tate.org.uk/whats-on/tate-liverpool/exhibition/art-lies-and-videotape-exposing-performance"
"542","2007","Ars Electronica Festival Documentation & Catalog Archive, 1979-2007","","https://monoskop.org/log/?p=542","art, computer art, electronic art, installation art, media art","http://img35.imageshack.us/img35/2571/aecatalogarchive.jpg","","","","","","",""
"474","2009","Domenico Quaranta (ed.): Ubermorgen.com","Domenico Quaranta","https://monoskop.org/log/?p=474","activism, hacktivism, media art, net art, software art","http://www.aksioma.org/ekmrz/ubermorgen_book.gif","","96","","http://sharebee.com/2049c5da","","",""
"471","2008","Pode Bal 1998-2008","Pode Bal","https://monoskop.org/log/?p=471","activism, art, communism, czech republic, politics","http://www.podebal.cz/2006/images/stories/akt_converse.gif","","254","","http://www.podebal.cz/2006/pdf/podebal-catalog.pdf","","",""
"388","1968","Cybernetic Serendipidity: The Computer and the Arts","Jasia Reichardt","https://monoskop.org/log/?p=388","art, computer art, computer film, computer graphics, cybernetics, electronic art, media art","https://monoskop.org/images/4/48/Reichardt_Jasia_ed_Cybernetic_Serendipidity_The_Computer_and_the_Arts.jpg","","101","","https://monoskop.org/images/2/25/Reichardt_Jasia_ed_Cybernetic_Serendipidity_The_Computer_and_the_Arts.pdf","","Studio International, London, 1968",""
"289","2006","Beyond Green: Toward a Sustainable Art","Stephanie Smith, Victor Margolin","https://monoskop.org/log/?p=289","art, design, ecology, sustainable design","http://images.amazon.com/images/P/0935573429.01.LZZZZZZZ.jpg","","","Beyond Green","http://www.multiupload.com/UWI7HU4ETA","","",""
"204","2003","Next 5 Minutes 4 Reader","Thomas Comiotto, Eric Kluitenberg, David Garcia, and Menno Grootveld","https://monoskop.org/log/?p=204","activism, tactical media","https://monoskop.org/images/b/b1/Next_5_Minutes_4_Reader_2003.jpg","","140","is a festival that brings together media, art and politics.\n\nNext 5 Minutes revolves around the notion of tactical media, the fusion of art, politics and media. The festival is organised irregularly, when the urgency is felt to bring a new edition of the festival together.\n\nThe fourth edition of the Next 5 Minutes festival (September 11-14, 2003) was the result of a collaborative effort of a variety of organisations, initiatives and individuals dispersed world-wide. The program and content of the festival is prepared through a series of Tactical Media Labs (TMLs) organised locally in different cities around the globe. This series of Tactical Media Labs started on September 11, 2002 in Amsterdam and they continued internationally right up to the festival in September. TMLs have been organised in: Amsterdam, Sydney, Cluj, Barcelona, Delhi, New York, Singapore, Birmingham, Nova Scotia, Berlin, Chicago, Portsmouth, Sao Paulo, Moscow, Dubrovnik, and Zanzibar.\n\nThe program of Next 5 Minutes 4 was structured along four core thematic threads, bringing together a host of projects and debates. These four thematic threads were:\n\n‘The Reappearing of the Public’ deals with the elusiveness of the public that tactical media necessarily needs to interface with, and considers new strategies for engaging with or redefining ‘the public’.\n\n‘Deep Local (Growing Roots for the Global Village)’, which explores the ambiguities of connecting essentially translocal media cultures with local contexts.\n\n‘The Tactics of Appropriation’ questions who is appropriating whom? Corporate, state, or terrorist actors all seem to have become effective media tacticians, is the battle for the screen therefore lost?\n\n‘The Tactical and the Technical’ finally questions the deeply political nature of (media-)technology, and the role that the development of new media tools plays in defining, enabling and constraining its tactical use.","https://monoskop.org/images/8/8f/Next_5_Minutes_4_Reader_2003.pdf","","",""
"43","1992","David Dunn (ed.): Eigenwelt Der Apparatewelt – Pioneers of Electronic Art","","https://monoskop.org/log/?p=43","art, art history, electronic art, technology, video art","https://monoskop.org/images/7/7e/Dunn_David_ed_Pioneers_of_Electronic_Art.jpg","","240","","https://monoskop.org/images/1/11/Dunn_David_ed_Pioneers_of_Electronic_Art.pdf","","The Vasulkas, Santa Fe, 1992",""
"34","2008","Ars Electronica: CyberArts 2008","","https://monoskop.org/log/?p=34","digital art","http://img131.imageshack.us/img131/9766/00002225ci1.jpg","","","","","","",""
"33","1971","A Report on the Art and Technology Program of LACMA, 1967-1971","","https://monoskop.org/log/?p=33","art, electronic art, technology","https://monoskop.org/images/0/08/A_Report_on_the_Art_and_Technology_Program_of_LACMA_1967-1971.jpg","","387","","https://monoskop.org/images/4/4f/A_Report_on_the_Art_and_Technology_Program_of_LACMA_1967-1971.pdf","","Los Angeles County Museum of Art, 1971",""
